[2013-05-02 09:24:33] request.INFO: Matched route "PwebMain_reinitialiser" (parameters: "_controller": "Pweb\MainBundle\Controller\MainController::reinitialiserAction", "_route": "PwebMain_reinitialiser") [] []
[2013-06-28 20:10:44] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:10:44] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:10:44] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:10:44] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/3"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:10:54] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:10:54] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:10:54] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:10:54] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/3"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:28] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:28] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:28] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:28] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/3"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:43] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:43] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:43] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:11:43] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/3"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:12:13] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:12:13] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:12:13] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:12:13] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/3"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:17:10] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/3"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:17:10] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:17:10] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:17:10] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:22:00] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
